areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623500.000,618000.000,,639000.000,669000.000,699389.000,699389.000,,,,,,709000.000,775000.000,719500.000,699000.000,699000.000,699000.000,699000.000,708000.000,708000.000,703500.000,,708000.000,699000.000,708000.000,758000.000,758000.000,799000.000,823500.000,755000.000,755000.000,799000.000,799000.000,829000.000,858944.000,944000.000,939000.000,895000.000,864500.000,849999.000,885000.000,885000.000,854500.000,838500.000,849000.000,838900.000,898000.000,898000.000,872944.000,850000.000,925000.000,928000.000,949000.000,943500.000,968800.000,968800.000,890000.000,870000.000,853500.000,849000.000,849000.000,849000.000,849000.000,849000.000,844000.000,839500.000,873700.000,920500.000,922000.000,922000.000,840000.000,909000.000,933500.000,859000.000,838000.000,849000.000,877000.000,879000.000,882000.000,899000.000,899000.000,899000.000,908000.000,910000.000,863000.000,888000.000,869500.000,867000.000,908500.000,932000.000,899000.000,925000.000,998000.000,899000.000,889000.000,950000.000,1098000.000,1098500.000,938000.000,932000.000,944000.000,944000.000,990000.000,948000.000,875000.000,869000.000,864000.000,895000.000,949000.000,949000.000,874500.000,877500.000,879000.000,904000.000,949000.000,969000.000,924000.000,898000.000
Midtown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown East,Manhattan,neighborhood,4875000.000,5000000.000,4750000.000,3900000.000,3895000.000,3895000.000,4375000.000,4375000.000,4500000.000,4500000.000,4750000.000,4625000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5247500.000,5000000.000,4495000.000,4497500.000,4247000.000,4247000.000,4247000.000,4250000.000,4372500.000,4495000.000,4997500.000,4750000.000,5225000.000,5225000.000,5200000.000,5200000.000,4750000.000,5400000.000,5425000.000,5450000.000,5400000.000,5400000.000,5375000.000,5425000.000,5750000.000,6125000.000,6500000.000,6995000.000,6500000.000,6500000.000,6500000.000,6300000.000,6025000.000,6350000.000,6500000.000,6350000.000,6497500.000,6545000.000,7075000.000,6872500.000,7250000.000,7267500.000,7375000.000,7250000.000,6472500.000,6450000.000,6350000.000,6250000.000,6350000.000,6425000.000,6450000.000,6425000.000,6195000.000,6400000.000,7747500.000,7747500.000,7500000.000,6272500.000,7035000.000,6750000.000,6447500.000,6650000.000,6522500.000,6285000.000,6650000.000,7000000.000,7017500.000,7035000.000,7265000.000,7035000.000,7495000.000,7499000.000,7995000.000,8247500.000,8500000.000,7745000.000,7995000.000,6817500.000,6600000.000,6600000.000,6600000.000,6600000.000,6500000.000,6500000.000,6350000.000,6500000.000,6625000.000,6200000.000,5895000.000,6200000.000,6350000.000,6425000.000,7350000.000,7200000.000,6900000.000,7175000.000,6750000.000,7450000.000,7450000.000,6950000.000,6695000.000,6900000.000,6900000.000,6900000.000,6900000.000,7250000.000,7000000.000,7000000.000,6745000.000,5900000.000,5900000.000,6195000.000,5775000.000,5525000.000,5650000.000,5650000.000,5650000.000,5650000.000,5950000.000,6220000.000,5800000.000,6220000.000,5222500.000,6622500.000,5395000.000,5395000.000,5395000.000,7295000.000,5950000.000,5850000.000,5672500.000,5125000.000,5495000.000,5672500.000,6300000.000,5495000.000,5897500.000,6525000.000,6300000.000,5495000.000,5400000.000,5042500.000,5400000.000,5495000.000,5447500.000,5999999.000,5500000.000,5500000.000,5500000.000,5500000.000,5499000.000,5724500.000,5822500.000
Midtown South,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown West,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.000,4012500.000,4012500.000,,4012500.000,,3850000.000,3850000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midwood,Brooklyn,neighborhood,,,,,642000.000,597000.000,684000.000,749900.000,749900.000,749900.000,699000.000,689000.000,650000.000,615000.000,649500.000,650000.000,662500.000,649500.000,644500.000,650000.000,679000.000,639000.000,749950.000,749900.000,719000.000,619000.000,619000.000,744000.000,684500.000,629000.000,639500.000,769000.000,599000.000,639500.000,769000.000,849999.000,785000.000,769000.000,,924000.000,759500.000,750000.000,769000.000,,,,,,,849450.000,949900.000,,949950.000,949950.000,949950.000,999000.000,999000.000,,,,,999000.000,999000.000,999000.000,942000.000,929000.000,894000.000,898500.000,854000.000,869000.000,900000.000,895000.000,895000.000,949000.000,949000.000,999000.000,1037000.000,999000.000,1075000.000,1341500.000,1395000.000,1285000.000,1149000.000,1162000.000,1397500.000,1400000.000,1249000.000,1195000.000,959000.000,959000.000,999000.000,1062000.000,1197000.000,1157500.000,1190000.000,1062000.000,1147500.000,1150000.000,1190000.000,1264500.000,1225000.000,1279000.000,1200000.000,1200000.000,1200000.000,1225000.000,1200000.000,1250000.000,1250000.000,1250000.000,1270000.000,1250000.000,1250000.000,1212500.000,1237500.000,1225000.000,1225000.000,1264500.000,1289000.000,1284500.000,1299999.000,1299999.000,1290000.000,1290000.000,1290000.000,1279000.000,1264500.000,1250000.000,1200000.000,1200000.000,1150000.000,1150000.000,1135000.000,1154500.000,1154500.000,1200000.000,1199000.000,1284500.000,1307500.000,1359000.000,1349500.000,1349500.000,1350000.000,1390000.000,1499000.000,1457500.000,1399000.000,1399500.000,1429500.000,1439000.000,1487000.000,1499000.000,1592500.000,1567500.000,1599000.000,1599000.000,1457000.000,1499000.000,1495000.000,1437500.000,1400000.000,1395000.000,1499000.000,1642500.000,1680000.000,1630000.000,1597000.000,1399000.000,1400000.000,1475000.000
Mill Basin,Brooklyn,neighborhood,1200000.000,1197500.000,1200000.000,1200000.000,,,,,,,,,,,,,,,,,,1124000.000,,1041500.000,,,,,,,,784000.000,,,,,,,727000.000,727000.000,727000.000,,,,,999000.000,1074250.000,1074250.000,939000.000,999000.000,949000.000,999000.000,999000.000,999000.000,999000.000,999000.000,999000.000,1095000.000,1159000.000,1159000.000,1159000.000,1199000.000,1179000.000,1159000.000,1200000.000,1199500.000,1159000.000,1179000.000,1199000.000,1159000.000,1199000.000,1194500.000,1200000.000,1199500.000,1324500.000,1100000.000,1100000.000,1012000.000,1025000.000,1062000.000,1129500.000,1099000.000,1099000.000,1099000.000,999000.000,939000.000,948000.000,1049500.000,1200000.000,1250000.000,1250000.000,1224500.000,1174000.000,1224500.000,1199000.000,1199000.000,1199000.000,1186500.000,1199000.000,1275000.000,1325000.000,1299000.000,1299000.000,1299000.000,1312000.000,1299000.000,1359000.000,1359000.000,1359000.000,1299000.000,1359000.000,1359000.000,1329000.000,1339500.000,1359000.000,1372000.000,1329000.000,1329000.000,1337000.000,1299000.000,1199999.000,1177000.000,1199999.000,1229000.000,1229000.000,1277000.000,1299000.000,1299000.000,1299000.000,1294000.000,1277000.000,1289000.000,1279000.000,1277000.000,1277000.000,1259000.000,1279000.000,1299000.000,1349000.000,1437500.000,1399999.000,1499000.000,1487000.000,1600000.000,1594000.000,1594000.000,1475000.000,1395000.000,1249000.000,1275000.000,1449000.000,1359000.000,1250000.000,1250000.000,1099000.000,1099000.000,1100000.000,1259000.000,1359000.000,1259000.000,1270000.000,1310000.000,1350000.000,1799000.000,1799000.000,1799000.000,1799000.000,1749500.000,1799000.000,1799000.000
Morningside Heights,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737500.000,,724500.000,,,,,,,,,,,,,819000.000,839000.000,824500.000,699000.000,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828400.000,,,,,,,,,775000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.000,974500.000,,1074500.000,,,,,,,,,,,,,,,,,,
NYC,,city,949000.000,919000.000,919000.000,899000.000,899000.000,855000.000,850000.000,875000.000,850000.000,849000.000,840000.000,829000.000,799000.000,799000.000,799000.000,795000.000,799000.000,779000.000,749000.000,734900.000,792500.000,759000.000,772500.000,749000.000,759000.000,767000.000,781950.000,795000.000,825000.000,795000.000,799000.000,559888.000,549000.000,549000.000,565000.000,560000.000,565000.000,570875.000,579000.000,599000.000,599900.000,599000.000,618000.000,629000.000,659000.000,699000.000,679999.000,680000.000,689000.000,679000.000,689000.000,699000.000,699900.000,720000.000,729000.000,739000.000,779000.000,800000.000,849000.000,799000.000,798000.000,789000.000,754000.000,766500.000,859000.000,899000.000,1050000.000,999000.000,1149000.000,1162500.000,1195000.000,1199000.000,1200000.000,1182500.000,1175000.000,1150000.000,1177000.000,1150000.000,1175000.000,1175000.000,1195000.000,1189000.000,1199000.000,1195000.000,1150000.000,1150000.000,1150000.000,1199000.000,1175000.000,989000.000,949000.000,949000.000,1018500.000,1048000.000,1085000.000,1049993.000,1050000.000,1050000.000,1050000.000,1099000.000,1099000.000,1075000.000,1000000.000,999000.000,999000.000,999000.000,999000.000,999000.000,989000.000,995000.000,995000.000,999000.000,999888.000,999444.000,999000.000,999000.000,999999.000,999948.000,999000.000,999000.000,995000.000,995000.000,999000.000,999000.000,999999.000,1050000.000,1088000.000,1099500.000,1150000.000,1150000.000,1149000.000,1150000.000,1162500.000,1178500.000,1190000.000,1200000.000,1200000.000,1240009.000,1199999.000,1199000.000,1225000.000,1200000.000,1200000.000,1222000.000,1200000.000,1200000.000,1228000.000,1249000.000,1250000.000,1249000.000,1199942.000,1196000.000,1199000.000,1199999.000,1196000.000,1178000.000,1150000.000,1150000.000,1199000.000,1227125.000,1250000.000,1250000.000,1259000.000,1250000.000,1299999.000,1300000.000,1300000.000,1299000.000,1299999.000,1345000.000
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Brooklyn,Brooklyn,submarket,1062000.000,1050000.000,995000.000,1025000.000,949000.000,924500.000,949000.000,949000.000,899999.000,937000.000,937000.000,972000.000,998000.000,1099000.000,1050000.000,899000.000,949000.000,948500.000,948000.000,948500.000,975000.000,1100000.000,1250000.000,1274500.000,1300000.000,1250000.000,1197500.000,1215000.000,1250000.000,1250000.000,1288000.000,1269000.000,1250000.000,1297500.000,1497500.000,1699500.000,1599500.000,1700000.000,1700000.000,1670000.000,1650000.000,1800000.000,1800000.000,1799000.000,1850000.000,1800000.000,2147500.000,1912500.000,1975000.000,1800000.000,1975000.000,1895000.000,1895000.000,2089500.000,2125000.000,1900000.000,1995000.000,2100000.000,2100000.000,2179000.000,2184500.000,2350000.000,2375000.000,2500000.000,2400000.000,2400000.000,2445000.000,2500000.000,2388888.000,2439500.000,2400000.000,2325000.000,2150000.000,2225000.000,2300000.000,2187000.000,2162500.000,2172500.000,2150000.000,2172500.000,2224500.000,2200000.000,2200000.000,2200000.000,2200000.000,2300000.000,2325000.000,2300000.000,2300000.000,2395000.000,2449000.000,2449500.000,2400000.000,2420000.000,2500000.000,2500000.000,2450000.000,2299000.000,2324000.000,2299500.000,2399500.000,2448000.000,2400000.000,2297000.000,2299000.000,2300000.000,2324500.000,2324500.000,2299000.000,2200000.000,2145000.000,2199000.000,2200000.000,2250000.000,2290000.000,2190000.000,2145000.000,2200000.000,2262500.000,2299000.000,2299000.000,2299000.000,2099000.000,2149500.000,2250000.000,2150000.000,2200000.000,2100000.000,1999998.000,2000000.000,2195000.000,2195000.000,2050000.000,2100000.000,2000000.000,2150000.000,2249500.000,2249500.000,2197500.000,2650000.000,2649000.000,2500000.000,2699000.000,2500000.000,2500000.000,2422500.000,2500000.000,2947500.000,2900000.000,2725000.000,2750000.000,2750000.000,2749500.000,2700000.000,2650000.000,2500000.000,2450000.000,2474250.000,2500000.000,2498750.000,2498750.000,2525000.000,2598000.000,2562500.000,2599000.000,2650000.000,2598000.000,2586500.000,2692500.000,2750000.000
North Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918500.000,889000.000,1090000.000,,1095000.000,1382000.000,1399000.000,1365000.000,1347500.000,1350000.000,1350000.000,1357500.000,1365000.000,1349000.000,1212000.000,1062500.000,1199500.000,953500.000,955000.000,998000.000,1039000.000,,1374000.000,,,,1369500.000,1275000.000,1350000.000,1325000.000,1350000.000,1350000.000,1344500.000,,,,,,1068500.000,1068500.000,1228000.000,1288888.000,1288888.000,,1164500.000,,1133500.000,,1198000.000,1198000.000,1193500.000,,1163000.000,1069000.000,1022500.000,,,,,,1147500.000,,,,,,,,,,,,,,,1400000.000,1400000.000,1384000.000,,,
Northeast Queens,Queens,submarket,699250.000,699000.000,699000.000,699000.000,689000.000,688500.000,699000.000,728000.000,728000.000,738888.000,753500.000,797000.000,795000.000,781500.000,749000.000,788500.000,795000.000,749000.000,749000.000,749000.000,729000.000,699000.000,675000.000,667000.000,657500.000,649000.000,699000.000,725000.000,727500.000,725000.000,699500.000,699999.000,738000.000,708888.000,731000.000,731000.000,750000.000,793944.000,835000.000,799000.000,768000.000,768500.000,769000.000,729000.000,758000.000,758500.000,795000.000,796500.000,818000.000,833500.000,899000.000,899444.000,899444.000,899000.000,917888.000,899000.000,949000.000,924999.000,893500.000,850000.000,899944.000,899500.000,900000.000,945000.000,973000.000,914000.000,899000.000,899000.000,898000.000,899000.000,998000.000,998000.000,960000.000,975000.000,977000.000,959000.000,938500.000,988000.000,996500.000,1050000.000,1098000.000,1149500.000,1158000.000,1096500.000,999500.000,989000.000,998000.000,998000.000,998000.000,998000.000,999000.000,999993.000,999999.000,1000000.000,1004000.000,999000.000,999990.000,1015000.000,999995.000,1070000.000,1088000.000,1000000.000,1050000.000,1068000.000,1098000.000,1077500.000,1088888.000,1098000.000,1098000.000,1098000.000,1048888.000,1080000.000,1080000.000,1038000.000,1009500.000,999000.000,999000.000,999000.000,1020000.000,1049000.000,1089000.000,1080000.000,999900.000,999000.000,999000.000,999000.000,999000.000,998000.000,999000.000,998000.000,999888.000,1048000.000,1088000.000,1098000.000,1100000.000,1185000.000,1198500.000,1214000.000,1194000.000,1149000.000,1180000.000,1180000.000,1180000.000,1180000.000,1199000.000,1248500.000,1258000.000,1249000.000,1227000.000,1248500.000,1200000.000,1199999.000,1188888.000,1150000.000,1075000.000,1077500.000,1068000.000,1054000.000,1096500.000,1098000.000,1059000.000,1079000.000,1143500.000,1129888.000,1120000.000,1149500.000,1198500.000,1193444.000,1180000.000,1188888.000
Northwest Brooklyn,Brooklyn,submarket,1497000.000,1525000.000,1600000.000,1575000.000,1629000.000,1495000.000,1495000.000,1475000.000,1475000.000,1525000.000,1500000.000,1595000.000,1485000.000,1595000.000,1650000.000,1610000.000,1635000.000,1650000.000,1595000.000,1374500.000,1532500.000,1472500.000,1500000.000,1690000.000,1597500.000,1695000.000,1697500.000,1795000.000,1700000.000,1800000.000,1887500.000,1812500.000,1995000.000,2000000.000,2100000.000,2100000.000,1950000.000,1995000.000,1999500.000,2495000.000,2300000.000,2447500.000,1995000.000,1995000.000,2150000.000,2197500.000,2100000.000,2287000.000,2500000.000,2495000.000,2500000.000,2600000.000,2625000.000,2500000.000,2500000.000,2500000.000,2695000.000,2749500.000,2684500.000,2600000.000,2675000.000,2775000.000,2800000.000,2999500.000,3000000.000,3000000.000,3000000.000,2900000.000,2925000.000,2995000.000,2950000.000,2997000.000,2995000.000,2995000.000,2999000.000,2967500.000,2950000.000,2850000.000,2850000.000,2795000.000,2825000.000,2950000.000,2900000.000,2897500.000,2925000.000,2950000.000,2995000.000,3000000.000,3000000.000,3200000.000,3200000.000,3210000.000,3250000.000,3200000.000,3200000.000,3200000.000,3200000.000,3700000.000,3350000.000,3250000.000,3249500.000,3185000.000,3050000.000,2995000.000,3175000.000,2999999.000,3050000.000,3150000.000,2996500.000,3099000.000,3200000.000,3249000.000,3250000.000,3049000.000,3000000.000,3000000.000,2995000.000,3150000.000,3200000.000,3249000.000,3275000.000,3275000.000,3300000.000,3344000.000,3397500.000,3299000.000,3225000.000,3250000.000,3250000.000,3275000.000,3250000.000,3250000.000,3250000.000,3211900.000,3250000.000,3175000.000,3225000.000,3237500.000,2999999.000,2995000.000,3025000.000,3095000.000,3150000.000,2997000.000,3122500.000,3274500.000,3224500.000,3495000.000,3495000.000,3272500.000,3250000.000,3199000.000,3300000.000,3399000.000,3412000.000,3300000.000,3050000.000,2975000.000,3100000.000,3100000.000,3396000.000,3396000.000,3396000.000,3125000.000,3274500.000,3500000.000,3250000.000,3250000.000,3250000.000,3725000.000
Northwest Queens,Queens,submarket,995000.000,900000.000,879500.000,949000.000,949000.000,834000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1150000.000,1094500.000,929500.000,845000.000,799000.000,799000.000,810000.000,845000.000,845000.000,862500.000,939500.000,867500.000,939000.000,988000.000,849000.000,847000.000,847000.000,825000.000,779000.000,775000.000,759000.000,800000.000,825000.000,879000.000,1047000.000,964000.000,1172500.000,1195000.000,929000.000,1057500.000,1289000.000,947000.000,1245000.000,1245000.000,879000.000,949888.000,879000.000,1100000.000,1100000.000,912000.000,950000.000,950000.000,950000.000,1225000.000,1397500.000,1397500.000,1475000.000,1300000.000,1225000.000,1250000.000,1275000.000,1295000.000,1250000.000,1100000.000,1272500.000,1312500.000,1272500.000,1249000.000,1295000.000,1325000.000,1299000.000,1349000.000,1367000.000,1385000.000,1399000.000,1375000.000,1362000.000,1395000.000,1395000.000,1399000.000,1449000.000,1397500.000,1500000.000,1500000.000,1450000.000,1450000.000,1500000.000,1552500.000,1575000.000,1480000.000,1575000.000,1575000.000,1580000.000,1597000.000,1595000.000,1523750.000,1550000.000,1550000.000,1549000.000,1550000.000,1567500.000,1550000.000,1595000.000,1620000.000,1600000.000,1600000.000,1524000.000,1497000.000,1499500.000,1498888.000,1525000.000,1499999.000,1499000.000,1498944.000,1450000.000,1450000.000,1450000.000,1449500.000,1469000.000,1400000.000,1399000.000,1382500.000,1350000.000,1309500.000,1349000.000,1350000.000,1362500.000,1392500.000,1449000.000,1435000.000,1450000.000,1449500.000,1390000.000,1450000.000,1450000.000,1450000.000,1450000.000,1491500.000,1549000.000,1459000.000,1477000.000,1429000.000,1429000.000,1429000.000,1419000.000,1409500.000,1429000.000,1475000.000,1429000.000,1394000.000,1499000.000,1478000.000,1499500.000,1549000.000,1581500.000,1554500.000,1524000.000,1600000.000,1600000.000,1649000.000,1649000.000,1600000.000,1600000.000,1677500.000,1689999.000
Norwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038000.000,,,,,,,,,,,903000.000,,,998000.000,999999.000,999999.000,988000.000,999000.000,1090000.000,1044500.000,1075000.000,1037000.000,973444.000,998000.000,999000.000,1034500.000,999000.000,1028000.000,1094000.000,998000.000,998000.000,998000.000,1018000.000,998000.000,1018000.000,1058500.000,1095000.000,1009000.000,1099000.000,1049000.000,1059000.000,937000.000,898500.000,899000.000,899000.000,899000.000,899000.000,,,,1168500.000,1249500.000,1299000.000,1249000.000,1088000.000,1198500.000,1198500.000,1399000.000,1486500.000,1399000.000,1058000.000,1285000.000,1448000.000,1198000.000,,,,1106500.000,,,,,,1105000.000,1080000.000,1195000.000,1200000.000,,,,,1209000.000,1129000.000,1100000.000,1158000.000,,,,,,,,,
